gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
RTN4;1,56143555416376e-31;0,447058306400466;0,899;0,777;2,81433144282476e-27
PXN;2,47941111625242e-31;0,539557700552930;0,526;0,248;4,46889059593336e-27
NDUFA4;3,31402007713010e-31;0,396675235060322;0,982;0,938;5,97318978701929e-27
RPS2;3,42381946977318e-31;-0,307641270479698;1,000;1,000;6,17109221231918e-27
TOMM7;4,99915847588079e-31;0,408408125465247;0,976;0,954;9,01048323692754e-27
ITGA7;5,28731956490502e-31;0,577136909756395;0,486;0,220;9,52986478378481e-27
PKD1;1,19763036176935e-30;0,472366914295899;0,495;0,216;2,15860896405308e-26
CDH15;3,47353966071454e-30;0,561757626841125;0,715;0,469;6,26070788447189e-26
OGT;4,43034315275236e-30;0,464649940575883;0,665;0,379;7,98525049852085e-26
SQSTM1;5,65032566861739e-30;0,452206331461486;0,548;0,269;1,01841469851160e-25
PCBP4;6,46888253096430e-30;0,475840778341044;0,552;0,274;1,16595138738101e-25
SRP14;7,40685113512547e-30;0,391388868200047;0,956;0,910;1,33501084859501e-25
FNDC5;8,72085646889238e-30;0,547512418979703;0,674;0,400;1,57184716995316e-25
KIF1B;9,81133797009019e-30;0,464556980204456;0,616;0,343;1,76839555572906e-25
IL32;1,13067894413286e-29;0,512262056454789;0,429;0,167;2,03793572890506e-25
ATP2A1;1,23242489674109e-29;0,584266256765829;0,525;0,262;2,22132263388614e-25
COX17;1,50864694654503e-29;0,457491091217582;0,675;0,393;2,71918525645276e-25
B2M;1,98169508989946e-29;0,560733514195903;0,793;0,592;3,57180723003479e-25
RPS11;1,99179873840352e-29;-0,322481840073192;1,000;1,000;3,59001804609851e-25
RPS18;2,38806502103715e-29;-0,313373924051057;1,000;1,000;4,30424839391736e-25
NDUFV1;2,40521107374994e-29;0,411645543105038;0,612;0,316;4,33515243932690e-25
NEAT1;2,68261635816048e-29;0,473717942587089;0,393;0,133;4,83514772394845e-25
COX7B;3,82913951907165e-29;0,400716349308348;0,915;0,784;6,90164106917474e-25
GTF2I;8,34731200455343e-29;0,430383231500671;0,889;0,775;1,50451951570071e-24
ACTN2;1,23300131951000e-28;0,511614794906221;0,809;0,608;2,22236157828483e-24
FHL1;2,08797337705134e-28;0,481486469244265;0,610;0,338;3,76336321479733e-24
IGF2;2,87984628478143e-28;-0,394026135804807;0,058;0,241;5,19063494369005e-24
SMARCD3;3,03461226177405e-28;0,452844183078052;0,638;0,377;5,46958514062154e-24
MACF1;3,38255225263888e-28;0,477858725609875;0,782;0,587;6,09671218015631e-24
MT-CO2;4,03263413018115e-28;0,287221658962732;1,000;1,000;7,26841975623851e-24
TUBB3;6,44244304528161e-28;0,448760274257057;0,554;0,284;1,16118593448156e-23
SPTAN1;1,08641322634308e-27;0,444395599339091;0,847;0,697;1,95815119916076e-23
ZFAND5;1,21318607275753e-27;0,451044360751752;0,613;0,359;2,18664657753818e-23
