gene_name;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
NPTX2;2,76635569077987e-15;0,401713981199746;0,436;0,182;4,98607949706163e-11
BEX5;2,76844413320732e-15;0,516940701971154;0,494;0,240;4,98984370569287e-11
SCN3B;2,96989099297129e-15;0,523801496740509;0,549;0,304;5,35293152573145e-11
HNRNPDL;3,36559183567194e-15;0,418853126337408;0,920;0,848;6,06614272461511e-11
CXADR;3,48944249649390e-15;0,491019478116901;0,637;0,432;6,28937115568060e-11
GLUD1;3,54343944543480e-15;0,406605618500014;0,643;0,372;6,38669525645168e-11
PCP4L1;3,54933131178782e-15;0,328875671153673;0,251;0,041;6,39731475636637e-11
UBA1;3,89121220780870e-15;0,421883828502390;0,862;0,699;7,01352088335439e-11
GPM6B;4,00511646341124e-15;0,491188783288441;0,794;0,584;7,21882191365241e-11
CDK5R1;4,12187286260220e-15;0,513027065108662;0,556;0,318;7,42926364755421e-11
NMNAT2;4,37103974285709e-15;0,388958954453642;0,398;0,152;7,87836203252563e-11
TMEM130;4,52252567609963e-15;0,456061609365170;0,550;0,304;8,15140027860197e-11
IP6K2;4,78237517572279e-15;0,441009539989576;0,668;0,453;8,61975301672276e-11
NEUROD2;5,06952917020090e-15;0,336950188208541;0,234;0,030;9,13731937637010e-11
TMEM59L;5,50354701409713e-15;0,437452275800878;0,784;0,578;9,91959313820867e-11
ATP5IF1;5,89028681126937e-15;0,386769548822059;0,944;0,895;1,06166529486319e-10
SQLE;6,02254379394313e-15;0,527973231479482;0,519;0,301;1,08550329342031e-10
PPP2CA;7,40590761145811e-15;0,429087798258796;0,689;0,473;1,33484078788921e-10
MAGED2;7,64277634528583e-15;0,368805001647233;0,972;0,929;1,37753400847432e-10
CSNK1E;7,83536986379726e-15;0,403733692441906;0,760;0,561;1,41224706425082e-10
GDAP1L1;8,61453340227920e-15;0,412178294043171;0,428;0,179;1,55268350042680e-10
AZIN1;9,00118229647403e-15;0,446776082759120;0,687;0,493;1,62237309711648e-10
IDS;9,48299786598543e-15;0,418393845657630;0,843;0,706;1,70921553536521e-10
CYFIP2;9,81731525492888e-15;0,455718636232280;0,526;0,291;1,76947290154838e-10
SNAP91;9,89210461014565e-15;0,487760478740758;0,507;0,274;1,78295293493265e-10
ARHGAP21;1,03409949029921e-14;0,408688252931697;0,490;0,243;1,86386092131529e-10
SFPQ;1,05059650325849e-14;0,412696844115743;0,909;0,801;1,89359513747310e-10
HOXC8;1,20742938150501e-14;0,400085586363825;0,371;0,135;2,17627071722463e-10
ELAVL2;1,22387976175854e-14;0,401414050835287;0,412;0,169;2,20592088259359e-10
NME1;1,24279784152622e-14;0,383657487163775;0,589;0,334;2,24001882956685e-10
HSPE1;1,24763723395332e-14;0,365797156905377;0,869;0,709;2,24874135047746e-10
C9orf16;1,42964780325357e-14;0,418365221749910;0,815;0,652;2,57679720058423e-10
MDH1;1,44283688684396e-14;0,417442746841578;0,796;0,615;2,60056920484755e-10
AP2M1;1,55344366303373e-14;0,401589220522646;0,926;0,861;2,79992685825200e-10
CADM4;1,73612150371846e-14;0,411371328802879;0,429;0,193;3,12918539830216e-10
SLC25A4;2,06685129162817e-14;0,400983872357803;0,657;0,412;3,72529276803061e-10
ATP6V0A1;2,11508053283605e-14;0,430904214623411;0,619;0,392;3,81222115238370e-10
SHTN1;2,12201196876853e-14;0,400196792038057;0,392;0,155;3,82471437250840e-10
MACF1;2,13395640483990e-14;0,403734979074235;0,753;0,581;3,84624302408343e-10
ANOS1;2,18937346873439e-14;0,357511510690858;0,303;0,084;3,94612674004686e-10
ABAT;2,27928523279964e-14;0,424165183931715;0,585;0,338;4,10818370359807e-10
NTS;2,40007458882125e-14;-0,334891921931661;0,100;0,277;4,32589443889143e-10
TUBB4B;2,42725968780120e-14;0,395296302842552;0,849;0,682;4,37489286129288e-10
GRIA2;2,42787974404750e-14;0,406965257726653;0,392;0,155;4,37601045067122e-10
DST;2,43760124931550e-14;0,462030655765715;0,794;0,578;4,39353249176626e-10
MAPK8IP2;2,69308916537771e-14;0,443655258458344;0,471;0,236;4,85402391167678e-10
WDR6;2,75266387065173e-14;0,396819407204935;0,725;0,480;4,96140136046267e-10
LAMTOR5;2,77972335101180e-14;0,413137173626629;0,763;0,534;5,01017336786366e-10
TIMP1;2,78488914694320e-14;-0,444207453036092;0,379;0,628;5,01948419845042e-10
SMARCA4;3,09308205383058e-14;0,405453957476698;0,747;0,537;5,57497109382424e-10
RBM3;3,11319653760928e-14;0,410704640592183;0,706;0,480;5,61122543938697e-10
CADPS;3,14074912301320e-14;0,395975786375072;0,460;0,216;5,66088621931900e-10
MOAP1;3,19767030219610e-14;0,460981110528636;0,602;0,382;5,76348095267825e-10
RPS2;3,25458484639478e-14;-0,361149970417999;1,000;1,000;5,86606372714195e-10
SEMA5B;3,35623494025846e-14;0,408111217129780;0,403;0,166;6,04927785632184e-10
MYT1L;3,37545247037635e-14;0,366086995356916;0,382;0,142;6,08391553260634e-10
YWHAB;3,38075922559507e-14;0,423848857358326;0,800;0,659;6,09348042821255e-10
MDH2;3,65237101634847e-14;0,392416824045565;0,656;0,422;6,58303351986648e-10
RPS18;3,69292995487180e-14;-0,493344694320324;1,000;1,000;6,65613695066092e-10
NCAM1;3,72223348653146e-14;0,422006151401273;0,938;0,834;6,70895363612430e-10
AC132217.1;3,77424009157037e-14;-0,319205377474600;0,054;0,199;6,80269034104644e-10
TBCB;3,78162141106670e-14;0,404403068727386;0,727;0,514;6,81599443130662e-10
TNNT3;3,84887277047326e-14;0,587163557737938;0,698;0,544;6,93720828150100e-10
UQCR11;3,98300870368941e-14;0,364733534393516;0,978;0,966;7,17897488752979e-10
UQCRC2;4,23825176805580e-14;0,395116853630006;0,638;0,405;7,63902498674377e-10
RPL28;4,32607012225299e-14;-0,349633654963933;1,000;1,000;7,79730878834880e-10
YPEL3;4,73924924373032e-14;0,395863533431088;0,618;0,372;8,54202283689953e-10
SUGP2;4,81531038998122e-14;0,426844766221146;0,663;0,422;8,67911544690215e-10
APC;4,89679368374882e-14;0,403483494023910;0,475;0,236;8,82598093558887e-10
VAMP2;5,08799181947590e-14;0,444816389747472;0,737;0,520;9,17059645542336e-10
DYNLRB1;5,15889429811932e-14;0,395366874433863;0,812;0,628;9,29839108293026e-10
UQCR10;5,16306664846767e-14;0,361640380785573;0,957;0,909;9,30591132719813e-10
PPDPF;5,66356112841532e-14;-0,383136615337314;0,817;0,919;1,02080025778558e-09
KIAA0895L;5,71380332561126e-14;0,422114087828986;0,560;0,328;1,02985591140817e-09
RPS3;5,73192687835163e-14;-0,402939823904501;0,993;0,997;1,03312250055410e-09
TAFA5;5,85924724841185e-14;0,386232411132784;0,350;0,125;1,05607072405375e-09
IFITM3;5,96476785532210e-14;-0,368716600369210;0,368;0,618;1,07508975824325e-09
MRFAP1;6,62161537598243e-14;0,352110796501377;0,902;0,743;1,19347995536707e-09
TSC22D1;6,83060564216047e-14;0,395037341531359;0,865;0,726;1,23114836094300e-09
SNRNP200;7,19365098792892e-14;0,377597061217290;0,752;0,527;1,29658365406431e-09
HOXA10;8,01068525246928e-14;0,504631755219876;0,486;0,270;1,44384590990506e-09
RPS9;8,21621591207487e-14;-0,366610489378059;0,952;0,983;1,48089075599237e-09
NDUFV2;8,51312965872184e-14;0,388348581281896;0,658;0,412;1,53440648968802e-09
SLC1A2;9,07819045495139e-14;0,410879873805188;0,457;0,230;1,63625304760044e-09
HNRNPD;9,49207736283785e-14;0,390805465326664;0,759;0,547;1,71085202387789e-09
HES4;9,52083396584852e-14;0,423404255507441;0,522;0,294;1,71603511400454e-09
PTOV1;9,52487381888320e-14;0,384714716832915;0,891;0,794;1,71676325711551e-09
VGF;9,81891918628728e-14;0,462165153975004;0,378;0,159;1,76976199413642e-09
DNM1;1,10366172964900e-13;0,463594475742908;0,621;0,416;1,98923990151937e-09
HDAC2;1,10951325108151e-13;0,394963295148515;0,619;0,375;1,99978668374931e-09
TRO;1,11594212107830e-13;0,447446837620718;0,717;0,483;2,01137407903152e-09
ATP6V0C;1,18994746513644e-13;0,415552160454349;0,934;0,875;2,14476131116191e-09
RAB1A;1,23942316367832e-13;0,391953036394715;0,803;0,659;2,23393631021381e-09
MDK;1,26376965945712e-13;-0,436156204956331;0,896;0,949;2,27781843420552e-09
UBL5;1,34353402139176e-13;0,322619869075102;0,984;0,966;2,42158572015652e-09
RBFOX2;1,38855591742673e-13;0,437631194274863;0,784;0,639;2,50273318556993e-09
ATP1B3;1,62166418611625e-13;0,409334476924983;0,639;0,422;2,92288752905593e-09
GNG3;1,65392114263032e-13;0,452531409884795;0,589;0,355;2,98102746747690e-09
PRKAR1B;1,71842674628201e-13;0,416409289995750;0,421;0,196;3,09729236749869e-09
SYN1;1,79859118773593e-13;0,461854900559962;0,510;0,267;3,24178075677525e-09
RAB2A;1,82597944891437e-13;0,406416600165035;0,604;0,389;3,29114535872326e-09
UQCRH;1,85155111519984e-13;0,360637325025992;0,957;0,885;3,33723573003618e-09
BICC1;1,92983975435523e-13;-0,336674289039518;0,119;0,297;3,47834317324987e-09
GAD1;2,01034657258394e-13;0,279990091769155;0,205;0,024;3,62344866242529e-09
PI4KA;2,08153227834003e-13;0,389064049703435;0,649;0,446;3,75175377848007e-09
HMGB1;2,33012528808985e-13;0,349707126405331;0,940;0,875;4,19981781925315e-09
SNRNP70;2,38332080941178e-13;0,406710232056233;0,759;0,578;4,29569742688380e-09
EBP;2,39212238886839e-13;0,380018910100427;0,438;0,206;4,31156139369639e-09
PRDM8;2,41043502322494e-13;0,303566849662554;0,236;0,044;4,34456808586064e-09
RPL8;2,45939942783872e-13;-0,279882728350974;1,000;1,000;4,43282152873652e-09
KIFAP3;2,48724815609755e-13;0,427333645697588;0,607;0,399;4,48301607655023e-09
SLC1A3;2,51785237282198e-13;0,550505318297814;0,667;0,446;4,53817711677434e-09
HOXC4;2,68506975964340e-13;0,485716269966846;0,679;0,520;4,83956973478126e-09
TERF2IP;2,68731309821686e-13;0,420520765896688;0,722;0,544;4,84361312822608e-09
TMEM259;2,71561134660696e-13;0,406065745788663;0,694;0,486;4,89461789112438e-09
ATP1A3;3,08443677143861e-13;0,460474710161138;0,546;0,314;5,55938883684095e-09
RPL13A;3,10573539290296e-13;-0,337984758944174;1,000;1,000;5,59777747216830e-09
CYCS;3,10778801870107e-13;0,393994720471987;0,754;0,557;5,60147712490682e-09
GPRIN1;4,06860876472862e-13;0,364102491318107;0,361;0,139;7,33326043754686e-09
PKD1;4,32768185078371e-13;0,426005115374608;0,675;0,466;7,80021376785257e-09
KRT10;4,69185944735656e-13;0,353383783596960;0,694;0,476;8,45660746791546e-09
TTYH3;4,73012471037505e-13;0,382634858307439;0,760;0,571;8,52557677797999e-09
ACSL6;4,76294789731900e-13;0,345694649359560;0,380;0,155;8,58473729012777e-09
HMGA1;4,79826244280544e-13;0,377459318683565;0,416;0,193;8,64838822691252e-09
NDUFC2;4,87830277368639e-13;0,343960649910038;0,904;0,838;8,79265291929234e-09
OGA;5,33582373974048e-13;0,393598347313507;0,781;0,611;9,61728870850824e-09
GLRA2;5,38364884195525e-13;0,329619239799316;0,308;0,098;9,70348867274015e-09
CHGA;5,52677040878112e-13;0,413520653691941;0,387;0,169;9,96145098478710e-09
TSPAN5;5,63060245933099e-13;0,378604156330874;0,447;0,223;1,01485978726982e-08
DRAP1;6,41027517752007e-13;0,354255814035345;0,609;0,382;1,15538799799622e-08
RPL12;7,06320357370062e-13;-0,395128282697058;0,994;1,000;1,27307181212380e-08
DPYSL4;7,71981427779270e-13;0,408008858032921;0,532;0,311;1,39141932542936e-08
PTBP2;7,72090397295839e-13;0,347506096581937;0,410;0,186;1,39161573208602e-08
SS18L1;8,65619370125123e-13;0,347810329190092;0,379;0,155;1,56019235271352e-08
PSMD2;8,76257646250215e-13;0,357767481660135;0,691;0,463;1,57936678160139e-08
BSCL2;9,35789677208796e-13;0,400567745986896;0,719;0,517;1,68666731420113e-08
SERINC1;9,81403168515120e-13;0,415198887755368;0,893;0,828;1,76888107093165e-08
ELAVL4;9,95640306669728e-13;0,389661913225929;0,404;0,176;1,79454208874152e-08
KIDINS220;9,97250310321259e-13;0,413157968031866;0,695;0,500;1,79744395932304e-08
RIMKLB;1,03876634207187e-12;0,380337210165897;0,540;0,318;1,87227245495035e-08
PTPRA;1,11939386699736e-12;0,341935408368947;0,682;0,453;2,01759550587604e-08
MTRNR2L12;1,14963825160086e-12;-0,587198532230116;0,622;0,831;2,07210798468540e-08
NT5DC2;1,17856142165027e-12;0,357532046690415;0,631;0,416;2,12423910638244e-08
ENAH;1,22398523378706e-12;0,362139309255288;0,645;0,419;2,20611098537780e-08
KHDRBS1;1,23605570181941e-12;0,343193336319663;0,710;0,500;2,22786679695931e-08
GNAO1;1,26045017595955e-12;0,430388221393929;0,576;0,348;2,27183539714949e-08
ILF3;1,29188015797863e-12;0,354343988088563;0,819;0,666;2,32848479674068e-08
PBX3;1,29971875016617e-12;0,407954989870987;0,579;0,375;2,34261307529950e-08
CNTNAP2;1,37256769068215e-12;-0,458932609204077;0,416;0,605;2,47391600568550e-08
DSTN;1,40091170206574e-12;0,318005585934756;0,891;0,753;2,52500325180329e-08
ACTL6B;1,41049769637752e-12;0,350006341033988;0,342;0,128;2,54228104795085e-08
EFNB3;1,47352551259989e-12;-0,465622253027723;0,923;0,980;2,65588238391003e-08
FBLL1;1,47932283821731e-12;0,386402526891281;0,415;0,189;2,66633148360288e-08
NPTXR;1,50303260722116e-12;0,372853784665384;0,424;0,203;2,70906597125542e-08
ETFB;1,50764421589374e-12;0,374216035674558;0,460;0,233;2,71737793472688e-08
HIP1R;1,54901778023522e-12;0,363394484695583;0,400;0,176;2,79194964709596e-08
REEP1;1,60040925102822e-12;0,383920347782755;0,610;0,372;2,88457763405326e-08
PRDX5;1,60414003542378e-12;0,357091405782648;0,916;0,834;2,89130199984782e-08
BEX4;1,63557578892646e-12;0,422556182688252;0,724;0,551;2,94796180196104e-08
SMARCD3;1,63773471267616e-12;0,362971711528505;0,727;0,500;2,95185304612752e-08
SALL3;1,87401534111481e-12;0,302929829788334;0,230;0,047;3,37772525082533e-08
PFDN2;1,87945359601324e-12;0,324621658207490;0,644;0,416;3,38752716145426e-08
PPP2R2B;1,93138055765294e-12;0,378216217074563;0,415;0,199;3,48112031711366e-08
DYNLT1;2,13606337485743e-12;0,335993681546839;0,797;0,605;3,85004062684304e-08
TTC9B;2,16930385965407e-12;0,414209480645861;0,588;0,345;3,90995327664049e-08
MT-ND4L;2,18379937875662e-12;-0,509334444901693;0,597;0,770;3,93608000027093e-08
OPCML;2,21642637847162e-12;0,301549819274314;0,302;0,098;3,99488690455725e-08
AC124798.1;2,25876693020365e-12;0,279628559367592;0,213;0,037;4,07120151499905e-08
DAAM1;2,39235649721092e-12;0,360008949368933;0,496;0,267;4,31198335057296e-08
CRABP1;2,46303227915820e-12;0,638482922630749;0,917;0,767;4,43936937995474e-08
NLRP1;2,52889681298683e-12;-0,459975567654790;0,559;0,720;4,55808361572746e-08
SRGAP3;2,60348969164121e-12;0,370684943227337;0,576;0,355;4,69252982021412e-08
SRP9;2,70354684519064e-12;0,354534338716804;0,842;0,666;4,87287283377162e-08
CHD5;2,77902195394268e-12;0,366879196745341;0,420;0,193;5,00890916978628e-08
HOXC10;2,82475427011510e-12;0,445428799746715;0,460;0,253;5,09133709645545e-08
PODXL2;2,86529753273905e-12;0,425883640886446;0,600;0,385;5,16441227300886e-08
CACNA1B;2,93532154498005e-12;0,319174585217974;0,295;0,095;5,29062355267204e-08
RPS14;3,00141790017896e-12;-0,309086978139868;0,999;0,997;5,40975562328256e-08
ROBO2;3,18840491706063e-12;0,370473633988741;0,471;0,253;5,74678102251008e-08
PTPN5;3,69134388812508e-12;0,383840621052835;0,421;0,199;6,65327822395665e-08
SYT13;3,77248704914693e-12;0,459633957128928;0,492;0,274;6,79953065738242e-08
DISP3;3,77832262422747e-12;0,311655086583953;0,303;0,101;6,81004869790760e-08
NBEA;3,84797980031617e-12;0,371007668805458;0,409;0,189;6,93559879208986e-08
CDH13;4,57902277556831e-12;0,365858709196587;0,410;0,196;8,25323065068432e-08
GRB2;4,78290337839152e-12;0,353546698739236;0,601;0,382;8,62070504921287e-08
ARPC3;4,79341905950698e-12;0,331072836940815;0,673;0,456;8,63965851285538e-08
EGR1;4,82519652311999e-12;0,329978227600832;0,321;0,115;8,69693421327146e-08
UPP1;5,19132220271368e-12;0,303915931014636;0,270;0,078;9,35683913817113e-08
LINC00599;5,21651521962893e-12;0,314192260102351;0,260;0,071;9,40224703185918e-08
ARHGAP33;5,36645456681649e-12;0,384151343361381;0,522;0,304;9,67249771123004e-08
FAM168A;5,38656938200812e-12;0,377506597683418;0,536;0,328;9,70875265413143e-08
MYO5A;5,42954949636017e-12;0,382755823495862;0,451;0,240;9,78622001223957e-08
AC012146.1;5,68411659302659e-12;0,336208665063306;0,456;0,236;1,02450517472711e-07
GABRB3;5,95331704531674e-12;0,388866812018953;0,498;0,284;1,07302586424789e-07
SF3B1;6,18993596435887e-12;0,375749463918093;0,727;0,541;1,11567405821604e-07
SH3BP5;6,82302127164957e-12;0,382115850936007;0,435;0,230;1,22978135400212e-07
TIMP2;7,22020301365816e-12;0,356970089143894;0,945;0,865;1,30136939118175e-07
OIP5-AS1;7,23574408098200e-12;0,348448831099557;0,564;0,345;1,30417051315620e-07
UNC13A;7,38068639684613e-12;0,317803513654730;0,324;0,122;1,33029491616755e-07
GUK1;7,81079313461129e-12;0,323908487552539;0,887;0,740;1,40781735458234e-07
CBX1;7,95694595244774e-12;0,348571587537912;0,635;0,422;1,43415993846918e-07
PTPRZ1;8,25815124573063e-12;0,442150224003845;0,603;0,399;1,48844918053049e-07
GPX4;9,25782018929653e-12;0,322729106749448;0,936;0,892;1,66862951091881e-07
TPT1;9,83064528066640e-12;-0,395243954300684;0,996;1,000;1,77187550538731e-07
KIF3A;1,01339775479401e-11;0,330023975885812;0,433;0,216;1,82654811324072e-07
ARF1;1,10966949614805e-11;0,327816423645818;0,859;0,703;2,00006829985725e-07
PTPRN;1,13767761296725e-11;0,371496479784749;0,376;0,172;2,05055012961217e-07
MSX1;1,13848968846502e-11;-0,504533458637872;0,610;0,794;2,05201381448935e-07
SCAMP5;1,15648935857644e-11;0,423791312129333;0,507;0,301;2,08445641989817e-07
RPS19;1,17482186754215e-11;-0,321256223235779;1,000;1,000;2,11749893405798e-07
TMEM14A;1,18549136800656e-11;0,378130565536474;0,532;0,324;2,13672964169502e-07
PAFAH1B3;1,25690934244324e-11;0,403031711576840;0,548;0,341;2,26545339881969e-07
ZCCHC12;1,29038971163409e-11;0,391124156555712;0,463;0,247;2,32579841624928e-07
CSPG5;1,30151174577546e-11;0,341583082914802;0,415;0,203;2,34584477058569e-07
CAPRIN1;1,32528538547190e-11;0,346852046165228;0,668;0,449;2,38869437877455e-07
RPL36;1,37651506896251e-11;-0,311598684124113;1,000;1,000;2,48103076029803e-07
LUC7L3;1,39698088840723e-11;0,386942904555233;0,722;0,554;2,51791835326520e-07
MPRIP;1,46708271606255e-11;0,349136132659922;0,613;0,399;2,64426988743114e-07
ATP5PB;1,51113339908778e-11;0,322913738992420;0,716;0,517;2,72366683851581e-07
HMGB3;1,52014410385883e-11;0,373980290993659;0,427;0,223;2,73990773279515e-07
RAF1;1,53810375440969e-11;0,328334754811496;0,428;0,216;2,77227820694803e-07
TUSC3;1,55890527223460e-11;0,354408266421390;0,735;0,537;2,80977086267565e-07
DHCR7;1,58483636630337e-11;0,365372134136026;0,434;0,220;2,85650906662519e-07
STRAP;1,62496844131964e-11;0,359891161174831;0,646;0,453;2,92884311863451e-07
AUXG01000058.1;1,64954698607724e-11;0,424520440771210;0,544;0,345;2,97314348770562e-07
C18orf32;1,69845997727151e-11;0,348397658998644;0,652;0,456;3,06130426303418e-07
RAB6A;1,73191650702930e-11;0,400097026346260;0,646;0,476;3,12160631226960e-07
PRPF8;1,75907364846091e-11;0,337803233219258;0,710;0,493;3,17055434398594e-07
AEBP1;1,94615725932040e-11;-0,347768206885477;0,355;0,561;3,50775384419909e-07
SPINT2;1,96690417151621e-11;0,386356258489338;0,501;0,294;3,54514807874082e-07
ZNRF1;2,10273763915082e-11;0,315854408667286;0,354;0,149;3,78997432080544e-07
PREPL;2,12199833558052e-11;0,384095762098843;0,658;0,456;3,82468980005032e-07
TLE5;2,20150593525478e-11;0,340106441800528;0,832;0,720;3,96799429770322e-07
SPTBN2;2,34394959811128e-11;0,309219667434035;0,314;0,118;4,22473475563577e-07
TRIM2;2,41534175830630e-11;0,382293109650590;0,607;0,429;4,35341198517127e-07
UBE2N;2,62102936709601e-11;0,362072993570176;0,625;0,422;4,72414333125385e-07
SGTA;2,75645639520874e-11;0,356598502987428;0,591;0,395;4,96823700672424e-07
C3orf14;2,75813271457959e-11;0,296763406451075;0,264;0,081;4,97125840475826e-07
DCLK1;2,96674426682653e-11;0,325171757357982;0,812;0,605;5,34725986652813e-07
RPS12;3,16795311744060e-11;-0,351354762597882;1,000;1,000;5,70991869887493e-07
GNAZ;3,16875823518423e-11;0,335069459490308;0,488;0,267;5,71136984309605e-07
MAPK8IP1;3,17805789063609e-11;0,331244304944824;0,498;0,280;5,72813154208248e-07
RALGPS1;3,24662699620270e-11;0,347670132402567;0,422;0,220;5,85172049795575e-07
LARP1;3,28870005733176e-11;0,328737504471812;0,638;0,426;5,92755298333477e-07
TLCD3B;3,34255949137423e-11;0,354180989820409;0,421;0,206;6,02462922725291e-07
GRINA;3,44103008756372e-11;0,340919090411487;0,849;0,747;6,20211262982485e-07
NDN;3,52989011543661e-11;0,346506117608028;0,776;0,622;6,36227394406294e-07
LZTS3;3,55953083735883e-11;0,342051059901406;0,430;0,226;6,41569838125555e-07
TMEM9;3,69323454136219e-11;0,361875244490600;0,600;0,395;6,65668593735122e-07
SEZ6L;3,73774583799045e-11;0,346672617641784;0,417;0,213;6,73691309839399e-07
TRIM9;3,77347032140717e-11;0,309326303872640;0,342;0,142;6,80130290730427e-07
STX1B;3,88100520229528e-11;0,381329855252774;0,476;0,267;6,99512377661701e-07
MT-ND5;4,38139242392352e-11;-0,454906025558446;0,921;0,959;7,89702170487975e-07
ACSL3;4,41667348428696e-11;0,368497040205208;0,483;0,280;7,96061228807881e-07
ELOC;4,47695011037623e-11;0,335230988353589;0,603;0,392;8,06925487894211e-07
NDUFA12;4,52151223369146e-11;0,380253513733904;0,746;0,574;8,14957365000549e-07
WBP2;4,82671793924888e-11;0,375337680956852;0,590;0,405;8,69967641370218e-07
CLTC;4,95666288972848e-11;0,340829644526442;0,872;0,730;8,93388919244662e-07
PYGB;5,12689930318877e-11;0,344545168998215;0,480;0,270;9,24072330406743e-07
CTNND2;5,29143538225972e-11;0,388593645838437;0,633;0,459;9,53728313298492e-07
ZNF33A;5,31739795782456e-11;0,338919870303555;0,406;0,199;9,58407807918299e-07
NEDD4L;5,67822218750521e-11;0,325228646541514;0,427;0,223;1,02344276707594e-06
PLCB1;5,74462693940342e-11;0,269757922324233;0,257;0,078;1,03541155955807e-06
ANKRD13B;5,81572345209946e-11;0,326504453982718;0,392;0,186;1,04822599500641e-06
MARK3;5,83038326697523e-11;0,337583643780031;0,524;0,314;1,05086828003962e-06
SRI;6,20918457491358e-11;0,358139585079800;0,590;0,392;1,11914342778242e-06
CCT4;6,22622538818474e-11;0,323005304210860;0,641;0,446;1,12221486396642e-06
NES;6,25462850312357e-11;0,399437378918331;0,821;0,726;1,12733424140299e-06
WDR1;6,55381149254794e-11;0,330217262485131;0,546;0,334;1,18125898341684e-06
FSD1;6,63506345766974e-11;0,368990131759407;0,436;0,230;1,19590383761039e-06
CRYAB;6,64662324798484e-11;0,662171517719763;0,544;0,365;1,19798737421679e-06
UQCRFS1;6,69178328814382e-11;0,329283263868147;0,701;0,514;1,20612701985504e-06
SULT4A1;6,72635863752371e-11;0,314055647722069;0,365;0,162;1,21235888082727e-06
LUC7L;6,92974078005574e-11;0,361640380785573;0,602;0,389;1,24901647819725e-06
ELMOD1;7,17262123856487e-11;0,370779125469588;0,366;0,169;1,29279325203893e-06
ATL1;7,27750534869477e-11;0,317689776807267;0,339;0,145;1,31169756404875e-06
DNAJC5;7,28914362539175e-11;0,348125574311091;0,609;0,405;1,31379524704061e-06
MARCH6;7,66351171345804e-11;0,322533415439667;0,827;0,662;1,38127135123368e-06
GPSM1;7,71262382777573e-11;0,358366933897859;0,505;0,297;1,39012331871830e-06
CNTN2;7,82954324582252e-11;0,272119099395390;0,279;0,095;1,41119687462705e-06
MICAL3;8,14212680140987e-11;0,336718653134880;0,505;0,291;1,46753693468611e-06
RUSC2;8,35910871367110e-11;0,370406431992446;0,470;0,270;1,50664575455208e-06
KCTD12;8,40813334701019e-11;0,370839483326032;0,457;0,257;1,51548195446512e-06
HRAS;8,44531506653640e-11;0,362666417423698;0,502;0,307;1,52218358759252e-06
CACNA1A;8,76097515056104e-11;0,305612221675534;0,314;0,125;1,57907816113712e-06
ATP5MPL;8,87485533696917e-11;0,292834339666051;0,957;0,916;1,59960392593532e-06
GPC2;9,19499302260502e-11;0,360282692039165;0,402;0,203;1,65730554239433e-06
FAM168B;9,19693715944312e-11;0,356323783409810;0,700;0,507;1,65765595361803e-06
SMPD3;9,31893505238079e-11;0,278032338669971;0,283;0,098;1,67964485384111e-06
MADD;9,42198033525145e-11;0,337672619390833;0,472;0,267;1,69821773562572e-06
ALDOA;1,00814355329170e-10;-0,346795753597613;0,267;0,466;1,81707794045295e-06
MT-ATP6;1,01913722668278e-10;-0,466858138447101;1,000;1,000;1,83689293737304e-06
NOVA1;1,04167936056284e-10;0,401871146082617;0,681;0,507;1,87752287947847e-06
SPTBN1;1,05331084320517e-10;0,305706553489538;0,904;0,804;1,89848746379300e-06
PRKACB;1,11336151467637e-10;0,343941879360647;0,517;0,307;2,00672279405270e-06
COPS9;1,20517241783187e-10;0,304206047812834;0,911;0,791;2,17220276590016e-06
RPS23;1,21496889005585e-10;-0,368061854657050;1,000;1,000;2,18985992743667e-06
"NAP1L4";1,23166643940439e-10;0,328483840212658;0,665;0,463;2,21995559038247e-06
BICDL1;1,26858402894227e-10;0,284852332907953;0,242;0,071;2,28649585376554e-06
MARCH4;1,26943658305787e-10;0,265770738650795;0,248;0,074;2,28803249730350e-06
"NAP1L5";1,35984092984329e-10;0,381678134022118;0,453;0,257;2,45097729194954e-06
MTPN;1,37214160141176e-10;0,333539560045889;0,629;0,429;2,47314802238456e-06
SNHG25;1,38914479279246e-10;-0,318682638199570;0,850;0,916;2,50379457452914e-06
ATP5F1C;1,44823106100066e-10;0,341574057073160;0,644;0,453;2,61029166434759e-06
GOLGA7B;1,48687234365048e-10;0,298195716403317;0,300;0,115;2,67993871219563e-06
TNC;1,49005717062105e-10;0,438086824405547;0,450;0,253;2,68567904432738e-06
ANXA2;1,54122420818217e-10;-0,365084918050395;0,229;0,412;2,77790251282754e-06
RERE;1,61387122577513e-10;0,336835758531309;0,693;0,503;2,90884149733709e-06
ATP5PF;1,62222778981169e-10;0,298620488235643;0,930;0,875;2,92390336835659e-06
ADD1;1,63047353849045e-10;0,326799155900271;0,821;0,645;2,93876550577519e-06
MICAL1;1,67846861605301e-10;0,306204880029625;0,390;0,193;3,02527183357395e-06
F3;1,72639352525498e-10;0,259743190393597;0,195;0,041;3,11165168991958e-06
DNAJB6;1,82344021815628e-10;0,376086787086022;0,652;0,493;3,28656864920488e-06
IDH1;1,84189259546552e-10;0,275932386273692;0,391;0,193;3,31982721406704e-06
ACTR1A;1,88068243846202e-10;0,361520556611212;0,520;0,334;3,38974202708394e-06
TARBP1;2,21252082726706e-10;0,349666562522944;0,465;0,274;3,98784753906616e-06
