gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
COX6B1;1,35144825170222e-11;0,332457811196953;0,947;0,899;2,43057968068644e-07
TGFB3;1,35544171396767e-11;0,334769573728589;0,324;0,128;2,43776192257085e-07
LINC00461;1,41838598225618e-11;0,326160848767721;0,238;0,064;2,55096718908774e-07
MRPL41;1,43210031250831e-11;0,361151248611643;0,583;0,362;2,57563241204620e-07
BEST3;1,53591393761014e-11;0,312970030907161;0,244;0,067;2,76234121679183e-07
PPDPF;1,59407560999032e-11;-0,387971128681641;0,748;0,859;2,86694498456760e-07
TRIO;1,62499828538909e-11;0,371014810252491;0,429;0,225;2,92255941627229e-07
RBM5;1,69884720219000e-11;0,388661675991617;0,602;0,406;3,05537669313872e-07
OBSCN;1,72747794458596e-11;0,443221438863817;0,572;0,393;3,10686908333785e-07
SAT2;1,81361057609863e-11;0,360464973546086;0,566;0,362;3,26177862111339e-07
TMED9;1,93632438105705e-11;0,363304827988068;0,644;0,453;3,48247939933110e-07
USP22;2,05690509265605e-11;0,342713010365858;0,806;0,658;3,69934380914191e-07
RGMA;2,18073094932138e-11;0,300560741936618;0,284;0,094;3,92204461235451e-07
PFN2;2,28506079956668e-11;0,364547539161551;0,705;0,540;4,10968184802068e-07
FOS;2,53300721186480e-11;0,311638762896402;0,199;0,037;4,55561347053884e-07
UQCRC2;2,61702991419788e-11;0,344808910359262;0,581;0,366;4,70672830068488e-07
CDH15;2,65896040265616e-11;0,406239104939764;0,717;0,537;4,78214028417710e-07
SEC61G;2,69589339880552e-11;0,314430054242875;0,940;0,872;4,84856427775173e-07
SPTAN1;2,74759829100871e-11;0,343031785927019;0,845;0,725;4,94155552637916e-07
AUP1;2,77051818785486e-11;0,378604985417056;0,429;0,232;4,98277696085697e-07
NDUFA7;2,78045590677105e-11;0,353734117308087;0,515;0,312;5,00064994832773e-07
VCP;2,85841671167334e-11;0,337245149454722;0,690;0,483;5,14086245594450e-07
DCLK2;2,94489211504941e-11;0,364421229278921;0,324;0,138;5,29638846891637e-07
NID1;3,09278947820188e-11;0,382018675387957;0,436;0,235;5,56238187654608e-07
PTPRZ1;3,54196612307037e-11;0,356435010797543;0,310;0,124;6,37022607234206e-07
CAMTA1;3,65732830675128e-11;0,338377078736086;0,468;0,255;6,57770495969218e-07
MYOM1;3,69085523570805e-11;0,423407809836208;0,467;0,275;6,63800314142092e-07
MEST;3,70814668570628e-11;0,433259390759174;0,889;0,859;6,66910181424274e-07
HES6;3,88400246187642e-11;0,378521101276827;0,512;0,305;6,98537842768475e-07
CYB5R1;4,13377358652008e-11;0,352124116637715;0,518;0,309;7,43459179535637e-07
RCN2;4,26938096160192e-11;0,344901787580079;0,501;0,289;7,67848165944105e-07
NCOR2;4,31958706875465e-11;0,388874414299080;0,445;0,255;7,76877734315524e-07
SYNGR2;4,64731960755145e-11;0,335057813991510;0,345;0,151;8,35820431418128e-07
NDRG2;4,68225989247683e-11;0,352684608145026;0,349;0,158;8,42104441661957e-07
SRSF11;4,83238110938696e-11;0,371156645784319;0,540;0,332;8,69103742523244e-07
FLNA;4,88451854689126e-11;0,322445231311087;0,809;0,685;8,78480660658393e-07
MARCKSL1;4,90943846451748e-11;0,346550913364521;0,893;0,799;8,82962507843469e-07
GPC1;4,91247424333913e-11;0,357358469301493;0,753;0,581;8,83508492664542e-07
SYT11;5,01568515062653e-11;0,275533598568201;0,214;0,050;9,02070974340182e-07
GLG1;5,67000771653187e-11;0,334765492098418;0,581;0,376;1,01975088781826e-06
PEA15;5,95887768579399e-11;0,344423055160449;0,573;0,356;1,07170415179005e-06
CAPN2;6,16907951806287e-11;0,330751591499969;0,483;0,262;1,10950895132361e-06
GNB1;6,68993198123853e-11;0,328607769732922;0,777;0,641;1,20318426682575e-06
RBBP7;7,10795045741604e-11;0,358474030310822;0,408;0,208;1,27836488976627e-06
CD81;7,31975241919690e-11;0,323085723259437;0,933;0,852;1,31645747259256e-06
NDUFA3;7,59188809589767e-11;0,346370275763622;0,919;0,822;1,36540107404720e-06
NEDD8;7,65881651540834e-11;0,313297754765963;0,869;0,758;1,37743815029619e-06
MGST3;7,77303404410239e-11;0,352675325259317;0,757;0,624;1,39798017283181e-06
CLCN5;8,58954702068140e-11;0,412293493897425;0,524;0,346;1,54483003166955e-06
NENF;9,53319841815216e-11;0,341439165288139;0,463;0,258;1,71454573550467e-06
GSN;9,63955690376608e-11;0,348588888879044;0,543;0,329;1,73367430914233e-06
GHITM;9,87711718365291e-11;0,350304898114114;0,483;0,282;1,77639952547998e-06
CRNDE;1,00309812533344e-10;0,337142450276172;0,335;0,148;1,80407197841220e-06
LAMC1;1,01043762209742e-10;0,336415736152493;0,502;0,285;1,81727206334221e-06
CALM2;1,03942145662065e-10;0,326513182011194;0,864;0,765;1,86939948973223e-06
PITX2;1,04055748100891e-10;0,323895707704210;0,341;0,151;1,87144262959452e-06
SPTB;1,04695969388498e-10;0,352176791849612;0,374;0,181;1,88295700945214e-06
HSP90AA1;1,06591864266068e-10;0,332100957034221;0,846;0,768;1,91705467882522e-06
SETD7;1,19718834611255e-10;0,384613430192059;0,471;0,275;2,15314324048342e-06
UBL5;1,33446790056723e-10;0,308738347013997;0,961;0,906;2,40004051917016e-06
CA14;1,53414403123072e-10;0,361694452443841;0,329;0,144;2,75915804016845e-06
GABARAPL2;1,55074602629900e-10;0,351353922846332;0,727;0,577;2,78901672829875e-06
APOC1;1,72672391526569e-10;0,266405013551133;0,193;0,040;3,10551296160535e-06
LINC01405;1,79204655130692e-10;0,341390236623375;0,303;0,121;3,22299572252549e-06
MYL9;1,93529680048441e-10;0,251095294186215;0,203;0,047;3,48063129567121e-06
MCL1;1,99923501854488e-10;0,324450196127218;0,354;0,168;3,59562418085297e-06
MAN2C1;2,06455348619421e-10;0,362723516019705;0,435;0,245;3,71309944492028e-06
HSF1;2,06912565842018e-10;0,352278907140521;0,416;0,225;3,72132249666870e-06
DDX3X;2,09206006204702e-10;0,321993040061085;0,568;0,372;3,76257002159156e-06
CORO6;2,20291734957739e-10;0,308496945033654;0,262;0,091;3,96194685321493e-06
FBL;2,49801268145621e-10;-0,316201259987161;0,419;0,611;4,49267580759900e-06
COX8A;2,57096700786510e-10;0,309794772332075;0,865;0,748;4,62388416364538e-06
PARP6;2,66381905065527e-10;0,370795442706000;0,385;0,198;4,79087856260350e-06
MTFR1L;2,89331346099211e-10;0,313733413992672;0,372;0,178;5,20362425959430e-06
UBA1;2,94564133324961e-10;0,374446333443608;0,713;0,567;5,29773593784943e-06
EIF4G1;3,10877650995068e-10;0,315590938064567;0,561;0,352;5,59113455314630e-06
REEP5;3,12997607498800e-10;0,334849023718053;0,452;0,255;5,62926197086591e-06
FGFR1;3,26306070645797e-10;0,374118939057190;0,520;0,336;5,86861468056466e-06
MAT2A;3,30467989506382e-10;0,323950351469231;0,741;0,584;5,94346679127227e-06
RPL27;3,39140075940512e-10;-0,258995418060505;0,999;1,000;6,09943426579010e-06
CLSTN1;3,39510978970179e-10;0,343550786834014;0,576;0,396;6,10610495677866e-06
LRRC75A;3,45455716958332e-10;-0,301545824362671;0,460;0,691;6,21302106949561e-06
HSP90B1;3,56023835115529e-10;0,338729800907493;0,833;0,755;6,40308867455278e-06
PRRC2B;3,67794722191244e-10;0,288058155428024;0,606;0,399;6,61478807860952e-06
RRBP1;3,69420771743614e-10;0,389800137112769;0,555;0,386;6,64403257980891e-06
GAS6;3,91853835895135e-10;0,307199181328732;0,281;0,107;7,04749123857401e-06
PACS2;4,06487697648724e-10;0,331384444886525;0,529;0,336;7,31068124221231e-06
AKR1B1;4,33727790832803e-10;0,303104855990472;0,478;0,282;7,80059431812796e-06
COL4A5;4,83484305802648e-10;0,307906203119664;0,303;0,124;8,69546523986063e-06
MYOM3;5,02636026728819e-10;0,431647853744759;0,382;0,201;9,03990894071780e-06
SARAF;5,03496813923722e-10;0,325612510389770;0,715;0,567;9,05539019841814e-06
SH3PXD2A;5,34615193168877e-10;0,372241930951552;0,460;0,285;9,61505424914225e-06
NDUFV3;5,58357415253170e-10;0,329522157076356;0,550;0,369;1,00420581133283e-05
ENC1;5,98061896988210e-10;0,325779256599737;0,512;0,309;1,07561432173330e-05
CDK2AP1;6,09237084005568e-10;0,327295489047118;0,504;0,312;1,09571289558401e-05
WSCD1;6,18161257083776e-10;0,294986706803766;0,274;0,101;1,11176302086517e-05
RBFOX1;6,49815432832357e-10;0,307848857740815;0,267;0,097;1,16869305594899e-05
REEP1;6,55379597214485e-10;0,326408749868088;0,360;0,181;1,17870020559025e-05
ETFB;6,71152018962951e-10;0,288082932153489;0,274;0,104;1,20706690610487e-05
PDGFRB;7,44870787782748e-10;0,372750907863125;0,488;0,289;1,33965011182727e-05
LMO7;7,65270723406001e-10;0,293686373014830;0,398;0,201;1,37633939604569e-05
"NAP1L4";8,26329404657719e-10;0,316956480088796;0,478;0,279;1,48615343427691e-05
TNS1;8,31154429262857e-10;0,280216995921790;0,275;0,107;1,49483124102925e-05
GOLGA3;8,53119109661690e-10;0,331020070263883;0,404;0,218;1,53433471872655e-05
CACNA1H;8,74157216235238e-10;0,325842817887494;0,346;0,168;1,57217175339907e-05
SEPTIN3;8,75738243494387e-10;0,282714111665788;0,324;0,144;1,57501523092466e-05
TRDN;9,36237874369474e-10;0,279966482949117;0,275;0,107;1,68382381705350e-05
BAALC;9,49547642916156e-10;0,279223608667547;0,262;0,094;1,70776143578471e-05
LRP4;9,87177405829901e-10;0,320339183965706;0,314;0,141;1,77543856438508e-05
DCTN2;9,94645999109097e-10;0,297830536248740;0,521;0,326;1,78887082939771e-05
GSTA4;1,00145530383061e-09;0,271015988309475;0,376;0,181;1,80111736393936e-05
SELENON;1,04096871907589e-09;0,291304499890017;0,344;0,161;1,87218224125799e-05
RER1;1,05438307408109e-09;0,267349717872502;0,407;0,208;1,89630795873485e-05
PTTG1IP;1,12957870482717e-09;0,339304298986907;0,528;0,332;2,03154730063167e-05
SARS;1,17135349075034e-09;0,312078742335339;0,507;0,309;2,10667925311449e-05
RBM24;1,23047080838467e-09;0,279196341446330;0,417;0,225;2,21300174887983e-05
CACNA1S;1,25202915255418e-09;0,360711946933814;0,434;0,255;2,25177443086869e-05
SLC3A2;1,38238084741685e-09;0,350988646603524;0,403;0,218;2,48621195407921e-05
HSPA8;1,39833793297653e-09;0,268256896816600;0,985;0,960;2,51491077245828e-05
RERE;1,45994007606519e-09;0,337259092960546;0,446;0,268;2,62570222680324e-05
SNRNP200;1,46471179338029e-09;0,310910258479272;0,586;0,379;2,63428416039444e-05
PLPP1;1,53142972726100e-09;0,300513528285450;0,331;0,151;2,75427636447890e-05
TPBG;1,55505390781684e-09;0,308596244926380;0,352;0,171;2,79676445320859e-05
ISCU;1,59895386834189e-09;0,292061041144180;0,527;0,319;2,87571853221288e-05
MIR1-1HG;1,63913391700215e-09;0,295312294020835;0,255;0,094;2,94798234972837e-05
GPX3;1,66032902926683e-09;0,273221125600642;0,214;0,064;2,98610175913639e-05
ARL6IP4;1,66036421822804e-09;0,333479001285619;0,621;0,453;2,98616504648312e-05
FAM168B;1,67460936377626e-09;0,325530541803947;0,513;0,332;3,01178494075161e-05
CSAD;1,68366656821891e-09;0,261093623700038;0,253;0,091;3,02807432294170e-05
CSNK1A1;1,72773775370444e-09;0,334697646167864;0,590;0,409;3,10733635003743e-05
ZNF692;1,83254085480883e-09;0,275957478628137;0,271;0,104;3,29582472737369e-05
CIAO2B;1,87357616816354e-09;0,312073872333452;0,561;0,372;3,36962673844213e-05
MYH7;1,91606069851238e-09;0,472593062311052;0,379;0,211;3,44603516627451e-05
FAM50A;1,91934439129608e-09;0,310408141897982;0,367;0,188;3,45194088774601e-05
SDHA;1,99881887220067e-09;0,290304869240302;0,398;0,205;3,59487574165291e-05
CLTC;2,00145425787194e-09;0,311222392954991;0,654;0,483;3,59961548278268e-05
RBM39;2,01330595220551e-09;0,335511146290487;0,752;0,604;3,62093075504160e-05
MGP;2,03687170742836e-09;0,375233884491968;0,941;0,889;3,66331376580991e-05
ILF3;2,04843522324729e-09;0,341927653295967;0,719;0,577;3,68411074901026e-05
EVL;2,09331042706073e-09;0,334148636388847;0,710;0,581;3,76481880306872e-05
NDFIP1;2,15750204713879e-09;0,297122451147757;0,624;0,436;3,88026743177911e-05
ARFGAP1;2,19520329680809e-09;0,363953959625966;0,467;0,289;3,94807312930935e-05
LZTR1;2,23878765000779e-09;0,308176502660719;0,271;0,111;4,02645958853902e-05
PWWP3A;2,26263438422512e-09;0,305135315179082;0,323;0,148;4,06934794002888e-05
CSNK1E;2,27475757854783e-09;0,332793028139505;0,590;0,423;4,09115150501828e-05
SSBP4;2,29540063837692e-09;0,292643468539993;0,560;0,362;4,12827804812089e-05
CALU;2,32283106377734e-09;0,314742823969736;0,680;0,503;4,17761166820355e-05
PRDX5;2,46954200203440e-09;0,302174460976006;0,760;0,641;4,44147129065887e-05
MSRB2;2,48860447332880e-09;0,311775010418964;0,408;0,225;4,47575514528185e-05
TOM1L2;2,52525171905718e-09;0,258984400024423;0,267;0,104;4,54166521672434e-05
VCAN;2,54402765890528e-09;0,329274995100724;0,869;0,762;4,57543374454114e-05
NREP;2,57609695114439e-09;0,284226767155231;0,929;0,893;4,63311036663318e-05
RTL8C;2,62834280890657e-09;0,317849825073858;0,856;0,799;4,72707454181847e-05
FIS1;2,85962809484899e-09;0,330713997874984;0,700;0,560;5,14304112858591e-05
ARHGEF7;2,89756926042776e-09;0,301078685391874;0,397;0,218;5,21127831487933e-05
ACAP3;2,94571036273823e-09;0,329622891924957;0,387;0,208;5,29786008738471e-05
SRSF2;3,05390590076157e-09;0,321716955573240;0,670;0,527;5,49244976251968e-05
MIR503HG;3,06878859019624e-09;0,370687670991169;0,634;0,463;5,51921627946794e-05
BEX2;3,07393240877241e-09;0,265200977015658;0,312;0,138;5,52846743717717e-05
PHLDA3;3,12144393120850e-09;0,316678347716456;0,330;0,161;5,61391691027848e-05
CHMP2A;3,14495893899166e-09;0,305597187229465;0,431;0,252;5,65620865177651e-05
DCXR;3,15536837612004e-09;0,335133006217125;0,393;0,221;5,67493002445189e-05
KIF1A;3,16861588345811e-09;0,252614016357686;0,366;0,178;5,69875566639940e-05
APOE;3,22769957859814e-09;0,403276003463179;0,655;0,507;5,80501769210875e-05
ATP5MC1;3,27853212176861e-09;0,298754187837131;0,645;0,460;5,89644002100084e-05
TRO;3,52276647879232e-09;0,290445289890389;0,552;0,349;6,33569551210799e-05
HSPG2;3,56246825419729e-09;0,333108623795624;0,570;0,393;6,40709915517382e-05
MUSK;3,65651986085599e-09;0,253810186509070;0,233;0,081;6,57625096974949e-05
NCSTN;3,71069979412451e-09;0,298181259804938;0,340;0,164;6,67369357973294e-05
ACO2;3,71378622729988e-09;0,287569726023076;0,457;0,265;6,67924452979883e-05
LINC00342;3,72965650801394e-09;0,367202751504314;0,306;0,148;6,70778722966308e-05
ASAH1;3,76065487255626e-09;0,297566562292064;0,473;0,282;6,76353778829244e-05
NPDC1;3,85983749583018e-09;0,292292974498519;0,558;0,372;6,94191773625058e-05
MAPK8IP3;4,26585411678897e-09;0,300042195805772;0,419;0,232;7,67213862904497e-05
FAM3C;4,87147925279027e-09;0,342641031644037;0,432;0,258;8,76135543614330e-05
VEGFB;4,92982268267572e-09;0,289042073043874;0,486;0,292;8,86628609479229e-05
MAPRE1;5,18386549715729e-09;0,335906773830156;0,570;0,393;9,32318209663739e-05
NOTCH1;5,19961446470029e-09;0,330357990354362;0,419;0,245;9,35150661476347e-05
BIN1;5,39523330792760e-09;0,318822667556323;0,902;0,832;9,70332710430779e-05
LUC7L;5,58219203880775e-09;0,319628616995811;0,489;0,302;1,00395723817957e-04
CTDNEP1;5,59329661777271e-09;0,320885237734080;0,450;0,268;1,00595439670642e-04
CACNG1;5,68631236237064e-09;0,376914810779185;0,412;0,242;1,02268327837236e-04
SGCB;5,81648585260025e-09;0,254489942384182;0,337;0,158;1,04609498059015e-04
RGL2;6,04192856317329e-09;0,297632075315298;0,345;0,171;1,08664085208672e-04
DDB1;6,07391865822122e-09;0,318405486283971;0,673;0,500;1,09239427068109e-04
NDUFA6;6,26738630755067e-09;0,298019689441190;0,726;0,574;1,12718942741299e-04
COX4I1;6,34576657299623e-09;0,261763134731099;0,984;0,966;1,14128611815337e-04
QKI;6,50875923561055e-09;0,267076741547082;0,714;0,523;1,17060034852456e-04
CDK5RAP3;6,54393151495184e-09;0,366275271536087;0,464;0,295;1,17692608296409e-04
AARSD1;6,76089225656727e-09;0,276670546899070;0,271;0,114;1,21594647234362e-04
SERPINH1;6,83373367914708e-09;0,335095348832353;0,880;0,826;1,22904700219460e-04
MDH1;6,89458109226979e-09;0,346617204766268;0,615;0,460;1,23999040944472e-04
EIF5;6,98198771932957e-09;0,309263318092555;0,536;0,349;1,25571049132142e-04
PAXX;7,01321960477064e-09;0,305569761044419;0,357;0,188;1,26132754591800e-04
PSEN2;7,03553688308784e-09;0,254304208310854;0,261;0,104;1,26534130842335e-04
VAPA;7,14306460533158e-09;0,295743381266534;0,431;0,248;1,28468016926888e-04
MT-ND1;7,19142309149333e-09;0,279540214448156;1,000;0,997;1,29337744300508e-04
MPDZ;7,47591337637447e-09;0,285575864555973;0,258;0,104;1,34454302074095e-04
MARCH6;7,49505168367174e-09;0,303840208415603;0,590;0,423;1,34798504530836e-04
PRKAR1A;7,76317538139142e-09;0,276914924856082;0,651;0,480;1,39620709234325e-04
ATP2B4;7,90470830976554e-09;0,296233818510552;0,378;0,205;1,42166178951133e-04
ADGRB2;8,03980096867469e-09;0,280232133728463;0,268;0,111;1,44595820421614e-04
HES4;8,13235968664913e-09;0,276267219090489;0,325;0,154;1,46260488964385e-04
RUFY3;8,20341810273313e-09;0,308343649319179;0,399;0,228;1,47538474577655e-04
GDI1;8,27890439778679e-09;0,343204729470847;0,631;0,500;1,48896095594195e-04
PPP1R14C;8,53303042461975e-09;0,280201489857875;0,240;0,091;1,53466552186786e-04
PRCP;8,54544750580570e-09;0,290686827634127;0,348;0,178;1,53689873391915e-04
C4orf54;8,65256237718655e-09;0,278053886220319;0,292;0,131;1,55616334353700e-04
NCAN;9,00084618974054e-09;0,274536460343285;0,199;0,060;1,61880218722484e-04
CNN3;9,14130920986466e-09;0,292378367415938;0,837;0,728;1,64406446139416e-04
CYB5R3;9,15829183523525e-09;0,301426749507538;0,491;0,302;1,64711878656706e-04
DKK3;9,31872638515854e-09;0,276325052759225;0,342;0,168;1,67597294037076e-04
HS6ST1;9,62030195400873e-09;0,277254806547522;0,276;0,117;1,73021130642847e-04
HSPA5;9,79189365025239e-09;0,298818259767733;0,809;0,664;1,76107207299789e-04
PEBP1;9,85003621371570e-09;0,273338079159294;0,806;0,681;1,77152901303677e-04
CACNA2D1;1,03988910377989e-08;0,334798551840131;0,340;0,178;1,87024055314812e-04
AGAP3;1,04606276449311e-08;0,290654504593734;0,412;0,235;1,88134388194085e-04
NGRN;1,09606019946437e-08;0,288271319779034;0,680;0,513;1,97126426873666e-04
HRAS;1,10225463916105e-08;0,287192549321968;0,440;0,255;1,98240496853114e-04
NECAB3;1,13652371932777e-08;0,280232133728463;0,273;0,117;2,04403790921099e-04
MICU1;1,15666612060936e-08;0,293834774051786;0,327;0,164;2,08026401791593e-04
SNHG14;1,23348494061417e-08;0,311653769944245;0,720;0,594;2,21842266569459e-04
"NASP";1,27329198925388e-08;0,328312960300531;0,553;0,376;2,29001564267311e-04
ENY2;1,32408805352709e-08;0,293456560642649;0,506;0,329;2,38137236426846e-04
ROMO1;1,36015425948793e-08;0,276462896365612;0,841;0,748;2,44623743568904e-04
JTB;1,40423292727952e-08;0,270348466030022;0,560;0,362;2,52551291971222e-04
STXBP1;1,43040002169274e-08;0,259804225833892;0,289;0,128;2,57257443901439e-04
NDUFB8;1,52006004370013e-08;0,299770533152302;0,679;0,540;2,73382798859468e-04
CTTN;1,58634648595131e-08;0,275980815768901;0,473;0,285;2,85304415498343e-04
STAT2;1,62093213968441e-08;0,301014357698811;0,353;0,185;2,91524645322241e-04
TMEM94;1,68257349993058e-08;0,275602759332231;0,326;0,158;3,02610843962515e-04
VPS25;1,70144546779090e-08;0,258423565799355;0,316;0,151;3,06004967382193e-04
HSPE1;1,71728246297876e-08;0,277120728805955;0,837;0,695;3,08853250966730e-04
RIMKLB;1,73539612176132e-08;0,305863004372403;0,357;0,195;3,12110992498774e-04
FLII;1,74868199418821e-08;0,268132292025244;0,313;0,151;3,14500456654749e-04
RNPS1;1,76653863367634e-08;0,275992588690687;0,750;0,617;3,17711973266690e-04
MIAT;1,77007881157203e-08;0,257489809344796;0,234;0,087;3,18348674261229e-04
GPRC5B;1,81957980451800e-08;0,315967768428702;0,375;0,211;3,27251427842562e-04
TP53BP1;1,83775403846163e-08;0,268978369020979;0,338;0,171;3,30520063817324e-04
NPEPL1;1,84684427497876e-08;0,331845464913640;0,443;0,268;3,32154942854930e-04
NOTCH3;1,88386306363509e-08;0,355702649058206;0,673;0,537;3,38812771994770e-04
MFGE8;1,88986635864957e-08;0,266106636227821;0,340;0,171;3,39892464603126e-04
CRMP1;1,89997550357678e-08;0,284492726238092;0,542;0,362;3,41710594318284e-04
FEZ1;1,99304547429835e-08;0,279966482949117;0,251;0,101;3,58449228552558e-04
HNRNPU;2,04790431446352e-08;0,279909607675097;0,793;0,671;3,68315590956264e-04
ARFGAP2;2,11297659034716e-08;0,330311115798330;0,378;0,218;3,80018839773937e-04
MRC2;2,27658360137125e-08;0,304160874783708;0,451;0,279;4,09443560706619e-04
APP;2,28081580852799e-08;0,279831841244794;0,806;0,708;4,10204723163759e-04
PTBP1;2,31677088541417e-08;0,292578847589012;0,594;0,413;4,16671243741739e-04
SGTA;2,38000601718749e-08;0,275249734354486;0,499;0,326;4,28044082191171e-04
SLC4A2;2,38320979266618e-08;0,323413748966685;0,432;0,265;4,28620281211012e-04
KRT10;2,38678339506112e-08;0,286805599330461;0,668;0,497;4,29262993601742e-04
TRA2B;2,50604993042196e-08;0,275720242033006;0,514;0,342;4,50713079986390e-04
KAT2A;2,56337262141099e-08;0,328716779569424;0,371;0,211;4,61022565960766e-04
PIDD1;2,65801586960494e-08;0,252745073842833;0,223;0,081;4,78044154148449e-04
APC2;2,67049269147914e-08;0,260181293188581;0,264;0,111;4,80288110562523e-04
YWHAQ;2,71805391189360e-08;0,309856216862346;0,775;0,705;4,88841996054065e-04
RPN2;2,72684847995533e-08;0,275574602830420;0,625;0,446;4,90423699119966e-04
AAMP;2,77530377301601e-08;0,314922720509064;0,448;0,282;4,99138383576929e-04
SEC61A1;2,91841015266513e-08;0,306696642016766;0,630;0,456;5,24876065956823e-04
OLFML2A;2,91868651482239e-08;0,277218551166430;0,325;0,164;5,24925769690807e-04
GRINA;2,95901997250195e-08;0,318208369404383;0,679;0,540;5,32179742054476e-04
COA3;2,98655721962430e-08;0,294504957686637;0,453;0,282;5,37132315949430e-04
GLUL;3,10902089497737e-08;0,280872218131411;0,427;0,262;5,59157407961680e-04
PRPF8;3,42945112968917e-08;0,297853855493404;0,542;0,379;6,16786785674597e-04
ABLIM1;3,56346240655161e-08;0,286251602632722;0,319;0,161;6,40888713818307e-04
ATP5PF;3,57663113075773e-08;0,263780066626072;0,936;0,909;6,43257108866778e-04
USP9X;3,65944855859914e-08;0,280588703917249;0,369;0,205;6,58151823264055e-04
STRA6;3,66735651587767e-08;0,285705417671183;0,335;0,174;6,59574069380599e-04
PPFIA4;3,70122258872042e-08;0,274199306867637;0,297;0,141;6,65664882581367e-04
RTN3;3,82658262815551e-08;0,322387466900322;0,539;0,393;6,88210885673769e-04
GAK;3,83406647417991e-08;0,284164132512597;0,298;0,144;6,89556855381257e-04
PPP2CB;3,96794874767929e-08;0,275279278706818;0,432;0,262;7,13635582270120e-04
EIF4E2;4,00764026916366e-08;0,306025606868628;0,452;0,289;7,20774102409085e-04
TUBB3;4,09540313412902e-08;0,295043560660481;0,549;0,389;7,36558253673104e-04
PLAGL1;4,25775880876601e-08;0,291677522190302;0,319;0,161;7,65757921756567e-04
DNM3OS;4,29429610378619e-08;0,346799238586899;0,454;0,295;7,72329154265947e-04
GRAMD1A;4,42365206755218e-08;0,260777776038239;0,321;0,161;7,95593824349259e-04
ARHGDIA;4,82747228035820e-08;0,276081203600631;0,507;0,332;8,68220889622423e-04
UQCRC1;5,02492733897018e-08;0,285827179134079;0,485;0,322;9,03733181913786e-04
MYDGF;5,27429032159957e-08;0,287370139431749;0,404;0,235;9,48581114339683e-04
TPM2;5,31838095280478e-08;0,303111658504989;0,999;0,990;9,56510814361940e-04
AKT1;5,37878604033656e-08;0,286030959049160;0,516;0,349;9,67374669354531e-04
XPO1;5,39195720594051e-08;0,286405950383590;0,488;0,319;9,69743503488401e-04
ABR;5,44383509012433e-08;0,258799213573891;0,278;0,128;9,79073740958860e-04
BCL2L1;5,45578288217564e-08;0,288925298181137;0,308;0,158;9,81222551359290e-04
ERI3;5,46293363057513e-08;0,287431087551464;0,382;0,215;9,82508613458937e-04
P4HB;5,47620626137127e-08;0,256534686999218;0,817;0,742;9,84895696107623e-04
TRPC4AP;5,55358488921115e-08;0,266687566984754;0,344;0,185;9,98812242324625e-04
HMGN1;5,66723925664669e-08;0,286994775111379;0,869;0,815;1,01925298030791e-03
TRIM54;5,77007852231532e-08;0,299785069635108;0,361;0,198;1,03774862223841e-03
UNC45B;5,83059193053900e-08;0,336302813648381;0,419;0,268;1,04863195870744e-03
LHFPL6;5,87089306493006e-08;0,281256698799416;0,330;0,171;1,05588011772767e-03
PFKL;5,91973037619525e-08;0,280453963952297;0,445;0,272;1,06466350815871e-03
YWHAZ;5,96603399472373e-08;0,271618740947127;0,902;0,839;1,07299121395106e-03
LAMTOR5;5,99070734752400e-08;0,290922634812827;0,702;0,567;1,07742871645219e-03
IER2;6,08377355812609e-08;0,271501126084226;0,326;0,171;1,09416667442898e-03
PLPP3;6,28099235228172e-08;0,311320071717927;0,460;0,295;1,12963647455787e-03
CHRNB1;6,30014223972022e-08;0,301475248077408;0,389;0,232;1,13308058181368e-03
INTS3;6,38643853858457e-08;0,272031470184926;0,325;0,168;1,14860097116443e-03
MYOZ1;6,43002041637775e-08;0,302851227864824;0,305;0,158;1,15643917188554e-03
JPT1;6,43719882954673e-08;0,265978800062668;0,893;0,829;1,15773020949398e-03
RBCK1;6,56056352806505e-08;0,285570412286488;0,349;0,191;1,17991735052250e-03
PDCD6;6,60377853910699e-08;0,274175355957610;0,428;0,262;1,18768957025839e-03
HMGCS1;6,63374967345603e-08;0,336769130299735;0,619;0,497;1,19307987877107e-03
IRAK1;6,77041393598867e-08;0,252061079555068;0,246;0,104;1,21765894638756e-03
PTPRM;6,89441265633388e-08;0,251224359765196;0,264;0,117;1,23996011624165e-03
CTNNA1;7,10861318428691e-08;0,274986804180251;0,820;0,742;1,27848408119400e-03
STARD7;7,11909417133082e-08;0,271387840889893;0,545;0,359;1,28036908671385e-03
AC012146.1;7,64094992470409e-08;0,267977568408891;0,283;0,134;1,37422484395803e-03
THSD4;7,67893409690347e-08;0,292400698600932;0,321;0,161;1,38105629732809e-03
AHNAK;7,74156480036918e-08;0,287540844106798;0,503;0,332;1,39232042934640e-03
MYL1;7,82809000601178e-08;0,288207421565060;0,996;0,977;1,40788198758122e-03
GSTP1;7,87536792506647e-08;0,276264831018737;0,878;0,826;1,41638492132321e-03
SESN3;7,90200776727487e-08;0,298296723032120;0,583;0,433;1,42117609694439e-03
SH3GLB2;8,02876694406667e-08;0,293819727666784;0,360;0,201;1,44397373489039e-03
NDUFC2;8,34918091957834e-08;0,299333112194180;0,774;0,671;1,50160018838616e-03
RAB1A;8,40286577335171e-08;0,275309646652166;0,620;0,470;1,51125540933730e-03
