gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
UBL5,3.232384264576494e-16,0.294775383415107,0.961,0.92,5.826049398472672e-12
YPEL3,3.375040850074727e-16,0.3419392281052177,0.363,0.184,6.0831736281746876e-12
NSUN5,3.420862160137981e-16,0.33602797336088347,0.395,0.208,6.165761957432697e-12
MMP2,3.683896383516181e-16,0.34180044231474216,0.662,0.5,6.639854841649565e-12
MSRB2,4.377743669619792e-16,0.28818150434983836,0.405,0.213,7.890445190122712e-12
NDUFA11,4.493875063812281e-16,0.27665571483037277,0.929,0.859,8.099760415015256e-12
CCN2,4.584826575353207e-16,0.28154457196032157,0.242,0.084,8.26369141941662e-12
VDAC3,5.196707209454445e-16,0.27232884606561414,0.494,0.277,9.366545074320692e-12
HSPE1,5.427576836235727e-16,0.31012283458544276,0.839,0.711,9.782664489631274e-12
MARCH6,5.915329074335763e-16,0.31818910460131045,0.593,0.405,1.066178912358278e-11
KLC1,6.631423602822846e-16,0.31407402166546383,0.647,0.459,1.1952477901727898e-11
NDUFA12,6.963724631267362e-16,0.31957345490067746,0.64,0.462,1.2551417275396293e-11
ZYX,7.026705514504199e-16,0.3334716505876283,0.592,0.411,1.2664934019342368e-11
SARS,7.648235357857989e-16,0.3184815994246112,0.51,0.313,1.3785179409003238e-11
GLUD1,8.11447087012681e-16,0.3003023075210734,0.394,0.205,1.4625522296316564e-11
FIS1,8.383503107303892e-16,0.32777696741679807,0.701,0.556,1.5110426000604534e-11
FAM168B,8.391016207581031e-16,0.3140546287283553,0.518,0.326,1.512396761254405e-11
CLCN5,8.487527575420965e-16,0.3747829438610194,0.519,0.339,1.5297919701938746e-11
CTTN,9.477325551046058e-16,0.31784355682563975,0.472,0.275,1.7081931573205414e-11
SLC4A2,9.63604416589936e-16,0.3421518079846362,0.427,0.241,1.736800600461701e-11
RBM39,1.0096185448289027e-15,0.3411160754450573,0.752,0.605,1.819736465199614e-11
PTPRZ1,1.0907288746896135e-15,0.3206841556144597,0.311,0.141,1.9659297237405593e-11
SNHG14,1.0994412427884037e-15,0.3242042707982101,0.724,0.59,1.981632896001819e-11
SEPTIN4,1.1433673695676764e-15,0.41508907872777534,0.461,0.289,2.06080534690878e-11
HSPA9,1.1782099097629214e-15,0.3172148331078637,0.554,0.361,2.1236055413566893e-11
ITM2B,1.2213695963867394e-15,0.313997419066838,0.949,0.885,2.201396560527459e-11
HNRNPA1,1.3658148274395746e-15,-0.2705557318092011,0.991,1,2.4617446449770893e-11
YWHAZ,1.5044629364271573e-15,0.29168405656506957,0.904,0.836,2.7116439966163084e-11
CIAO2B,1.7765514806032583e-15,0.32157941852153293,0.566,0.372,3.2020563886393127e-11
CHODL,1.8376445927343863e-15,0.2928789941774184,0.328,0.151,3.3121706139444576e-11
LINC00461,2.0460008015849797e-15,0.27382536315688744,0.237,0.084,3.6877118447767674e-11
NDUFA2,2.143608313516938e-15,0.29444554989843075,0.683,0.523,3.863639624282929e-11
FAM50A,2.5008185428992135e-15,0.29681668779151654,0.365,0.184,4.507475341721542e-11
PAFAH1B1,2.632614788646797e-15,0.3031994319263278,0.515,0.32,4.745024895056987e-11
APC2,3.618215125267361e-15,0.2811673084749533,0.269,0.108,6.52147094178189e-11
RTN1,3.635365832001439e-15,0.3194455241779558,0.466,0.282,6.552383375599395e-11
VPS28,3.695527444166851e-15,0.3420883978350606,0.619,0.436,6.660818665366333e-11
ABLIM1,3.819965684129721e-15,0.2980128225478993,0.316,0.146,6.88510614907541e-11
INTS3,3.8922550733038275e-15,0.2643912657283256,0.323,0.148,7.015400544122818e-11
OBSL1,4.034173667734705e-15,0.3317604914254264,0.69,0.548,7.271194618725032e-11
RBBP7,4.0400785734987506e-15,0.32835804029892884,0.407,0.226,7.281837620874148e-11
PHLDA3,4.835394759270582e-15,0.2925225531525318,0.326,0.156,8.715315514109297e-11
ENY2,5.0006945664335066e-15,0.2987692171461016,0.503,0.31,9.013251886539752e-11
NKAIN4,5.156391535762435e-15,0.33964300498688627,0.488,0.308,9.293880104058212e-11
UQCRC1,5.4978491291500885e-15,0.29320561746178597,0.488,0.298,9.909323270380119e-11
FRMD3,5.6253828118255206e-15,0.2707613704839331,0.243,0.09,1.0139189980034318e-10
GNB1,5.6434213596834974e-15,0.28413810316300214,0.781,0.652,1.0171702658693536e-10
TRIO,5.983895029348721e-15,0.3158401426207295,0.427,0.244,1.0785372400898136e-10
ATP1A2,6.235196267374127e-15,0.3508804022868588,0.527,0.351,1.1238317752315127e-10
PSMD2,6.694296001864958e-15,0.3036036652382087,0.535,0.334,1.20657991137614e-10
COX8A,6.756058862900881e-15,0.28851502254957184,0.866,0.779,1.217712049449255e-10
DYNC1H1,6.852641334789978e-15,0.36393743370569576,0.673,0.525,1.2351200741825457e-10
NDUFS5,7.484690034350566e-15,0.25452379130030534,0.942,0.907,1.349040531791346e-10
LRP4,7.641841373393333e-15,0.2862691680902262,0.312,0.144,1.3773654891404143e-10
PEG10,8.304906118111852e-15,0.32591036198282697,0.87,0.787,1.4968762787284802e-10
MYOZ1,9.410534663704118e-15,0.2834412775260736,0.301,0.138,1.6961547677860301e-10
RBM24,9.752280692223768e-15,0.30007035704756724,0.412,0.231,1.7577510719664119e-10
SDHA,1.0443195067291908e-14,0.2918736317389011,0.395,0.21,1.8822814789286935e-10
ATP6V0B,1.08135089126901e-14,0.31212975180386304,0.565,0.393,1.9490268464232637e-10
CLTC,1.2025874159316264e-14,0.3017465195084379,0.658,0.495,2.1675435584751635e-10
RPAIN,1.2124518159041112e-14,0.3413148044978773,0.499,0.315,2.18532315298557e-10
PPFIA4,1.2467821787496987e-14,0.27305527612393304,0.292,0.128,2.247200198978457e-10
NCOR2,1.3206659142473587e-14,0.33864683054124317,0.441,0.27,2.380368243839439e-10
NDUFA7,1.3600177151139538e-14,0.3034560425373577,0.519,0.338,2.4512959297213903e-10
MYOT,1.3650989026230102e-14,0.32209470892996533,0.364,0.192,2.4604542620877137e-10
APBB1,1.437766652152579e-14,0.2857401672152204,0.333,0.164,2.5914306138398083e-10
NRBP2,1.4936846481830473e-14,0.2875451956527207,0.331,0.161,2.6922172098851246e-10
